Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,Cultivar,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isol_growth_condt,isolate,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR15505590,WGS,300,4129644300,PRJNA755322,SAMN20815129,MIGS.eu,1538284799,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805024,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_143,Not applicable,AMB_143,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_143,SRP332951,Not applicable
SRR15505591,WGS,300,4524147600,PRJNA755322,SAMN20815273,MIGS.eu,1699390906,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805023,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_142,Not applicable,AMB_142,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:14:00Z,1,AMB_142,SRP332951,Not applicable
SRR15505592,WGS,300,3930276300,PRJNA755322,SAMN20815233,MIGS.eu,1463902062,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805022,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_141,Not applicable,AMB_141,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_141,SRP332951,Not applicable
SRR15505593,WGS,300,3487340100,PRJNA755322,SAMN20815049,MIGS.eu,1333889618,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805021,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_119,Not applicable,AMB_119,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:20:00Z,1,AMB_119,SRP332951,Not applicable
SRR15505594,WGS,300,3673446600,PRJNA755322,SAMN20815090,MIGS.eu,1374099609,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805019,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_242,Not applicable,AMB_242,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:15:00Z,1,AMB_242,SRP332951,Not applicable
SRR15505595,WGS,300,5360039400,PRJNA755322,SAMN20814970,MIGS.eu,1994597592,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805018,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_135,Not applicable,AMB_135,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:11:00Z,1,AMB_135,SRP332951,Not applicable
SRR15505596,WGS,300,3820522800,PRJNA755322,SAMN20814931,MIGS.eu,1429624517,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805017,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_199,Not applicable,AMB_199,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:12:00Z,1,AMB_199,SRP332951,Not applicable
SRR15505597,WGS,300,2861867400,PRJNA755322,SAMN20815155,MIGS.eu,1077711670,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805020,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_057,Not applicable,AMB_057,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:11:00Z,1,AMB_057,SRP332951,Not applicable
SRR15505598,WGS,300,3051228600,PRJNA755322,SAMN20814920,MIGS.eu,1136087905,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805016,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_009,Not applicable,AMB_009,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_009,SRP332951,Not applicable
SRR15505599,WGS,300,4295855700,PRJNA755322,SAMN20815313,MIGS.eu,1592778182,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805015,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_006,Not applicable,AMB_006,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_006,SRP332951,Not applicable
SRR15505600,WGS,300,3899275800,PRJNA755322,SAMN20815117,MIGS.eu,1479198999,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805014,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_050,Not applicable,AMB_050,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:19:00Z,1,AMB_050,SRP332951,Not applicable
SRR15505601,WGS,300,4703231100,PRJNA755322,SAMN20815303,MIGS.eu,1743861355,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805013,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_082,Not applicable,AMB_082,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_082,SRP332951,Not applicable
SRR15505602,WGS,300,3601991700,PRJNA755322,SAMN20815258,MIGS.eu,1350173691,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805012,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_146,Not applicable,AMB_146,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:09:00Z,1,AMB_146,SRP332951,Not applicable
SRR15505603,WGS,300,5443238400,PRJNA755322,SAMN20814977,MIGS.eu,2047832319,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805011,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_068,Not applicable,AMB_068,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_068,SRP332951,Not applicable
SRR15505604,WGS,300,5292067500,PRJNA755322,SAMN20814987,MIGS.eu,2041920576,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805010,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_117,Not applicable,AMB_117,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:22:00Z,1,AMB_117,SRP332951,Not applicable
SRR15505605,WGS,300,4038021900,PRJNA755322,SAMN20815307,MIGS.eu,1531853655,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805009,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_012,Not applicable,AMB_012,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_012,SRP332951,Not applicable
SRR15505606,WGS,300,5351354400,PRJNA755322,SAMN20814943,MIGS.eu,2001869998,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805008,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_223,Not applicable,AMB_223,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_223,SRP332951,Not applicable
SRR15505607,WGS,300,5079744300,PRJNA755322,SAMN20814938,MIGS.eu,1905346052,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805006,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_281,Not applicable,AMB_281,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:12:00Z,1,AMB_281,SRP332951,Not applicable
SRR15505608,WGS,300,5123418300,PRJNA755322,SAMN20815309,MIGS.eu,1904076527,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805005,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_123,Not applicable,AMB_123,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:13:00Z,1,AMB_123,SRP332951,Not applicable
SRR15505609,WGS,300,4034507700,PRJNA755322,SAMN20815175,MIGS.eu,1490132059,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805004,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_208,Not applicable,AMB_208,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_208,SRP332951,Not applicable
SRR15505610,WGS,300,5557140000,PRJNA755322,SAMN20815176,MIGS.eu,2102563056,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805007,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_158,Not applicable,AMB_158,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:29:00Z,1,AMB_158,SRP332951,Not applicable
SRR15505611,WGS,300,5752721400,PRJNA755322,SAMN20815060,MIGS.eu,2142794854,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805003,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_131,Not applicable,AMB_131,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:27:00Z,1,AMB_131,SRP332951,Not applicable
SRR15505612,WGS,300,4156254000,PRJNA755322,SAMN20815088,MIGS.eu,1548600143,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805002,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_107,Not applicable,AMB_107,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_107,SRP332951,Not applicable
SRR15505613,WGS,300,3515182200,PRJNA755322,SAMN20815266,MIGS.eu,1318309163,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805001,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_168,Not applicable,AMB_168,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:09:00Z,1,AMB_168,SRP332951,Not applicable
SRR15505614,WGS,300,4540257600,PRJNA755322,SAMN20815138,MIGS.eu,1665825001,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11805000,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_002,Not applicable,AMB_002,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_002,SRP332951,Not applicable
SRR15505615,WGS,300,5066904300,PRJNA755322,SAMN20815315,MIGS.eu,1878739295,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804998,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_124,Not applicable,AMB_124,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_124,SRP332951,Not applicable
SRR15505616,WGS,300,4568092200,PRJNA755322,SAMN20814952,MIGS.eu,1683408874,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804997,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_114,Not applicable,AMB_114,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_114,SRP332951,Not applicable
SRR15505617,WGS,300,4578790200,PRJNA755322,SAMN20815152,MIGS.eu,1678246495,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804996,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_093,Not applicable,AMB_093,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_093,SRP332951,Not applicable
SRR15505618,WGS,300,4592763600,PRJNA755322,SAMN20814910,MIGS.eu,1755106423,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804999,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_079,Not applicable,AMB_079,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:21:00Z,1,AMB_079,SRP332951,Not applicable
SRR15505619,WGS,300,4852838400,PRJNA755322,SAMN20815286,MIGS.eu,1770011963,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804995,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_195,Not applicable,AMB_195,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:11:00Z,1,AMB_195,SRP332951,Not applicable
SRR15505620,WGS,300,4911234600,PRJNA755322,SAMN20814988,MIGS.eu,1795533946,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804994,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_147,Not applicable,AMB_147,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:27:00Z,1,AMB_147,SRP332951,Not applicable
SRR15505621,WGS,300,2913477300,PRJNA755322,SAMN20815109,MIGS.eu,1077078012,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804993,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_075,Not applicable,AMB_075,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:10:00Z,1,AMB_075,SRP332951,Not applicable
SRR15505622,WGS,300,2896237500,PRJNA755322,SAMN20815111,MIGS.eu,1070962273,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804992,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_080,Not applicable,AMB_080,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:11:00Z,1,AMB_080,SRP332951,Not applicable
SRR15505623,WGS,300,4757534700,PRJNA755322,SAMN20815054,MIGS.eu,1745236274,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804990,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_013,Not applicable,AMB_013,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_013,SRP332951,Not applicable
SRR15505624,WGS,300,4839915300,PRJNA755322,SAMN20814961,MIGS.eu,1775901229,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804989,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_271,Not applicable,AMB_271,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:25:00Z,1,AMB_271,SRP332951,Not applicable
SRR15505625,WGS,300,2909621700,PRJNA755322,SAMN20815011,MIGS.eu,1104212396,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804988,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_133,Not applicable,AMB_133,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:16:00Z,1,AMB_133,SRP332951,Not applicable
SRR15505626,WGS,300,4686416100,PRJNA755322,SAMN20815113,MIGS.eu,1735662442,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804991,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_104,Not applicable,AMB_104,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:13:00Z,1,AMB_104,SRP332951,Not applicable
SRR15505627,WGS,300,6013931400,PRJNA755322,SAMN20815209,MIGS.eu,2226638144,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804987,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_116,Not applicable,AMB_116,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:17:00Z,1,AMB_116,SRP332951,Not applicable
SRR15505628,WGS,300,3041951700,PRJNA755322,SAMN20814913,MIGS.eu,1123788431,DUKE UNIVERSITY,Not applicable,public,Not applicable,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804986,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_092,Not applicable,AMB_092,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:08:00Z,1,AMB_092,SRP332951,Not applicable
SRR15505629,WGS,300,3046538700,PRJNA755322,SAMN20814925,MIGS.eu,1136997990,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804985,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_064,Not applicable,AMB_064,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:13:00Z,1,AMB_064,SRP332951,Not applicable
SRR15505630,WGS,300,4461917700,PRJNA755322,SAMN20815183,MIGS.eu,1631996356,DUKE UNIVERSITY,Not applicable,public,Not applicable,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804984,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_085,Not applicable,AMB_085,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:13:00Z,1,AMB_085,SRP332951,Not applicable
SRR15505631,WGS,300,4436730900,PRJNA755322,SAMN20815094,MIGS.eu,1626002061,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804982,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_111,Not applicable,AMB_111,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:18:00Z,1,AMB_111,SRP332951,Not applicable
SRR15505632,WGS,300,4232976900,PRJNA755322,SAMN20814981,MIGS.eu,1569422565,DUKE UNIVERSITY,Not applicable,public,Not applicable,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",Not applicable,Not applicable,Not applicable,Not applicable,SRX11804981,uncalculated,uncalculated,Not applicable,HiSeq X Ten,Not applicable,AMB_164,Not applicable,AMB_164,PAIRED,RANDOM,GENOMIC,Papio cynocephalus x Papio anubis,ILLUMINA,2022-07-07T00:00:00Z,2021-08-17T20:21:00Z,1,AMB_164,SRP332951,Not applicable
