Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,isolate,Age,BIOMATERIAL_PROVIDER,BioSampleModel,tissue,BREED,COUNTRY,strain,isolation_source,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name
SRR5308573,WGS,268,75728608,PRJNA54005,SAMN02981400,178595816,BCM,public,"sff,sra,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308574,WGS,266,70634000,PRJNA54005,SAMN02981400,167057510,BCM,public,"run.zq,sff,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308575,WGS,268,83958638,PRJNA54005,SAMN02981400,197965155,BCM,public,"run.zq,sra,sff","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308576,WGS,266,61953441,PRJNA54005,SAMN02981400,146579452,BCM,public,"run.zq,sra,sff","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308577,WGS,267,60114467,PRJNA54005,SAMN02981400,141283188,BCM,public,"sra,sff,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308578,WGS,269,80807461,PRJNA54005,SAMN02981400,192768242,BCM,public,"sff,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308579,WGS,270,56992921,PRJNA54005,SAMN02981400,128655262,BCM,public,"sff,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308580,WGS,281,53476229,PRJNA54005,SAMN02981400,122774077,BCM,public,"sra,sff,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308581,WGS,267,63837913,PRJNA54005,SAMN02981400,149842413,BCM,public,"run.zq,sra,sff","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308582,WGS,265,67186739,PRJNA54005,SAMN02981400,160140587,BCM,public,"sff,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308583,WGS,267,57648043,PRJNA54005,SAMN02981400,136396630,BCM,public,"run.zq,sra,sff","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308584,WGS,267,60451057,PRJNA54005,SAMN02981400,142658660,BCM,public,"run.zq,sff,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308585,WGS,268,66385483,PRJNA54005,SAMN02981400,157635559,BCM,public,"sra,run.zq,sff","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308586,WGS,267,64013783,PRJNA54005,SAMN02981400,151485090,BCM,public,"run.zq,sra,sff","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308587,WGS,266,57906401,PRJNA54005,SAMN02981400,138568680,BCM,public,"sff,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308588,WGS,269,68697597,PRJNA54005,SAMN02981400,165571984,BCM,public,"sra,run.zq,sff","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2609524,454 GS FLX,4WG_PHAM.00_000sA,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308589,WGS,267,83235771,PRJNA54005,SAMN02981400,196664271,BCM,public,"run.zq,sra,sff","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308590,WGS,266,17687140,PRJNA54005,SAMN02981400,42389130,BCM,public,"sff,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX2609524,454 GS FLX,4WG_PHAM.00_000sA,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308591,WGS,266,53467854,PRJNA54005,SAMN02981400,126443394,BCM,public,"run.zq,sra,sff","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308592,WGS,267,67256943,PRJNA54005,SAMN02981400,158073757,BCM,public,"sff,run.zq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308593,WGS,267,62702368,PRJNA54005,SAMN02981400,147547520,BCM,public,"run.zq,sff,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308594,WGS,267,70692634,PRJNA54005,SAMN02981400,167334988,BCM,public,"sra,run.zq,sff","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:23:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308595,WGS,267,72118423,PRJNA54005,SAMN02981400,170384481,BCM,public,"run.zq,sff,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308596,WGS,268,60670774,PRJNA54005,SAMN02981400,143623076,BCM,public,"run.zq,sff,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308597,WGS,272,32585958,PRJNA54005,SAMN02981400,78464921,BCM,public,"sra,sff,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308598,WGS,267,74867428,PRJNA54005,SAMN02981400,177632260,BCM,public,"sra,sff,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308599,WGS,267,66645009,PRJNA54005,SAMN02981400,156564167,BCM,public,"sff,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308600,WGS,269,68734403,PRJNA54005,SAMN02981400,153163828,BCM,public,"run.zq,sra,sff","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308601,WGS,270,72829518,PRJNA54005,SAMN02981400,162506320,BCM,public,"run.zq,sff,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308602,WGS,267,65421388,PRJNA54005,SAMN02981400,154173421,BCM,public,"sff,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308603,WGS,267,88390529,PRJNA54005,SAMN02981400,209918735,BCM,public,"sff,sra,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308604,WGS,266,81015419,PRJNA54005,SAMN02981400,191586853,BCM,public,"sra,run.zq,sff","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308605,WGS,268,73244375,PRJNA54005,SAMN02981400,159705754,BCM,public,"sff,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308606,WGS,267,68597373,PRJNA54005,SAMN02981400,162639693,BCM,public,"run.zq,sra,sff","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308607,WGS,272,72990025,PRJNA54005,SAMN02981400,177429570,BCM,public,"run.zq,sra,sff","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX2609524,454 GS FLX,4WG_PHAM.00_000sA,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR5308608,WGS,271,78189021,PRJNA54005,SAMN02981400,175218746,BCM,public,"sra,sff,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2609521,454 GS FLX,4WG_PHAM.00_000sB,SINGLE,RANDOM,GENOMIC,Papio anubis,LS454,2017-03-02T00:00:00Z,2017-03-02T13:24:00Z,1,gb|AHZZ00000000.1,female,SRP026666,1X1155,,,,,,"USA: Southwest National Primate Research Center\, San Antonio",,,,,
SRR927653,WGS,200,5018151800,PRJNA54005,SAMN02199293,3116066457,BCM,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX319167,Illumina HiSeq 2000,IWG_BRGJR.1X1155-27861_2pA_1,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T08:12:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927654,WGS,200,20946966400,PRJNA54005,SAMN02199293,13769760788,BCM,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX319168,Illumina HiSeq 2000,IWG_BRGJR.1X1155-27861_1pA_1,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T08:19:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927655,WGS,190,5863360100,PRJNA54005,SAMN02199293,3962108018,BCM,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX319169,Illumina Genome Analyzer IIx,IWG_BRGJR.1X1155-27861_4pA,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T07:27:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927656,WGS,190,6404039110,PRJNA54005,SAMN02199293,4235429404,BCM,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX319170,Illumina Genome Analyzer IIx,IWG_BRGJR.1X1155-27861_3pA,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T07:19:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927657,WGS,190,4446568290,PRJNA54005,SAMN02199293,2588547282,BCM,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX319171,Illumina Genome Analyzer IIx,IWG_BRGJR.1X1155-27861_2pA_2,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T07:08:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927658,WGS,190,5438531120,PRJNA54005,SAMN02199293,3784094133,BCM,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX319172,Illumina Genome Analyzer IIx,IWG_BRGJR.1X1155-27861_1pA_2,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T07:02:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR927659,WGS,200,16870554000,PRJNA54005,SAMN02199293,10827077855,BCM,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX319173,Illumina HiSeq 2000,IWG_PHAM.00_001pA,PAIRED,RANDOM,GENOMIC,Papio anubis,ILLUMINA,2015-07-22T00:00:00Z,2015-10-16T06:59:00Z,2,PANU.RE-female,female,SRP026666,1X1155,,,,,,,,,USA,North America,"USA: Southwest National Primate Research Center\, San Antonio"
SRR5207264,WGS,202,18353025928,PRJNA251424,SAMN06167567,6848368362,BCM,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX2521053,Illumina HiSeq 2500,891096TheropithecusGelada,PAIRED,RANDOM,GENOMIC,Theropithecus gelada,ILLUMINA,2017-01-26T00:00:00Z,2017-02-08T17:35:00Z,1,38168,female,SRP097910,891096,Adult,Dr. Cliff Jolly New York University,Model organism or animal,Blood,,,,,,,
SRR5207263,WGS,202,17896421492,PRJNA251424,SAMN06167567,6692422223,BCM,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX2521053,Illumina HiSeq 2500,891096TheropithecusGelada,PAIRED,RANDOM,GENOMIC,Theropithecus gelada,ILLUMINA,2017-01-26T00:00:00Z,2017-02-08T16:52:00Z,1,38168,female,SRP097910,891096,Adult,Dr. Cliff Jolly New York University,Model organism or animal,Blood,,,,,,,
SRR5207265,WGS,300,155974531800,PRJNA251424,SAMN06167567,64402995494,BCM,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX2521054,HiSeq X Ten,IWG_IND-GLBVJR.38168-1_1pA,PAIRED,RANDOM,GENOMIC,Theropithecus gelada,ILLUMINA,2017-01-26T00:00:00Z,2017-02-08T20:01:00Z,1,38168,female,SRP097910,891096,Adult,Dr. Cliff Jolly New York University,Model organism or animal,Blood,,,,,,,
SRR1957328,WXS,202,6386104962,PRJNA162517,SAMN03460585,4288024738,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982761,Illumina HiSeq 2000,WIKIBA.37931-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:24:00Z,1,PKIN.00-37931,male,SRP049740,37931,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957329,WXS,202,7996127984,PRJNA162517,SAMN03460586,5424601445,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982762,Illumina HiSeq 2000,WIKIBA.37932-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:30:00Z,1,PKIN.00-37932,male,SRP049740,37932,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957330,WXS,202,6923902490,PRJNA162517,SAMN03460587,4662250338,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982763,Illumina HiSeq 2000,WIKIBA.37933-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:26:00Z,1,PKIN.00-37933,male,SRP049740,37933,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957331,WXS,202,7827753712,PRJNA162517,SAMN03460588,5289687498,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982764,Illumina HiSeq 2000,WIKIBA.37934-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:37:00Z,1,PKIN.00-37934,male,SRP049740,37934,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957332,WXS,202,8699705296,PRJNA162517,SAMN03460589,5881635968,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982765,Illumina HiSeq 2000,WIKIBA.37935-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:33:00Z,1,PKIN.00-37935,female,SRP049740,37935,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957333,WXS,202,7111016302,PRJNA162517,SAMN03460590,4582311258,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982766,Illumina HiSeq 2000,WIKIBA.37936-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:26:00Z,1,PKIN.00-37936,female,SRP049740,37936,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957334,WXS,202,7290972244,PRJNA162517,SAMN03460591,4718384844,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982767,Illumina HiSeq 2000,WIKIBA.37937-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:26:00Z,1,PKIN.00-37937,female,SRP049740,37937,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
SRR1957335,WXS,202,7355987560,PRJNA162517,SAMN03460592,4711071396,BCM,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX982768,Illumina HiSeq 2000,WIKIBA.37938-1_1AMP,PAIRED,Hybrid Selection,GENOMIC,Papio kindae,ILLUMINA,2015-04-08T00:00:00Z,2015-04-08T15:24:00Z,1,PKIN.00-37938,male,SRP049740,37938,adult,"Dr. Jane Phillips-Conroy\, Dr. Cliff Jolly and Dr. Jeffrey Rogers\, Washington University School of Medicine\, New York University and Baylor College of Medicine",Model organism or animal,blood,,,,,,,
