Run,Assay Type,BioProject,BioSample,Center Name,Consent,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Scientific_Name,SRA Study,external_id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,Submitter_Id,DATASTORE filetype,DATASTORE provider,DATASTORE region,create_date,version,AvgSpotLen,Bases,Bytes,common_name,lat_lon,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),Specimen_voucher,isolate,sub_species,organism,type-material,AssemblyName
ERR10972370,WGS,PRJEB59576,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409493,Illumina NovaSeq 6000,2060AE,PAIRED,RANDOM,GENOMIC,Cheracebus lugens,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464465,Cheracebus lugens,ERP144627,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0321,PD_0321,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-23T06:40:00Z,1,302,33318162080,10710170543,black titi,1.7091 S 69.1093 W,Brazil,South America,Brazil,INPA7442,JAP733,,,,
ERR10972371,WGS,PRJEB59576,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409494,Illumina NovaSeq 6000,2060AE,PAIRED,RANDOM,GENOMIC,Cheracebus lugens,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464465,Cheracebus lugens,ERP144627,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0321,PD_0321,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:50:00Z,1,302,33406197496,10748771141,black titi,1.7091 S 69.1093 W,Brazil,South America,Brazil,INPA7442,JAP733,,,,
ERR10972372,WGS,PRJEB59576,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409495,Illumina NovaSeq 6000,2060AE,PAIRED,RANDOM,GENOMIC,Cheracebus lugens,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464465,Cheracebus lugens,ERP144627,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0321,PD_0321,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2023-09-23T06:51:00Z,1,302,33145774742,10651442427,black titi,1.7091 S 69.1093 W,Brazil,South America,Brazil,INPA7442,JAP733,,,,
ERR10972373,WGS,PRJEB59576,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409496,Illumina NovaSeq 6000,2060AE,PAIRED,RANDOM,GENOMIC,Cheracebus lugens,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464465,Cheracebus lugens,ERP144627,SAMEA14464465,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0321,PD_0321,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:52:00Z,1,302,33958086490,10980915327,black titi,1.7091 S 69.1093 W,Brazil,South America,Brazil,INPA7442,JAP733,,,,
ERR10972374,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409497,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"run.zq,fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:40:00Z,1,302,21754776568,7102010716,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972375,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409498,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:41:00Z,1,302,21938231300,7024728996,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972376,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409499,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:26:00Z,1,302,6609012092,2070883274,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972377,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409500,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:24:00Z,1,302,6712288240,2104557691,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972378,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409501,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:25:00Z,1,302,6564914656,2067897309,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972379,WGS,PRJEB59576,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409502,Illumina NovaSeq 6000,2410AE,PAIRED,RANDOM,GENOMIC,Cheracebus regulus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464467,Cheracebus regulus,ERP144627,SAMEA14464467,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0322,PD_0322,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:29:00Z,1,302,6677667564,2103575275,Jurua collared titi,3.2815 S 67.3183 W,Brazil,South America,Brazil,IDSM00030,JT071,,,,
ERR10972380,WGS,PRJEB59576,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409503,Illumina NovaSeq 6000,2367AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464470,Chiropotes albinasus,ERP144627,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0323,PD_0323,"fastq,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:36:00Z,1,302,16913355376,5365208693,,3.64 S 57.44 W,Brazil,South America,Brazil,INPA4086,CCM109,,,,
ERR10972381,WGS,PRJEB59576,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409504,Illumina NovaSeq 6000,2367AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464470,Chiropotes albinasus,ERP144627,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0323,PD_0323,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:27:00Z,1,302,11850447082,3675290877,,3.64 S 57.44 W,Brazil,South America,Brazil,INPA4086,CCM109,,,,
ERR10972382,WGS,PRJEB59576,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409505,Illumina NovaSeq 6000,2367AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464470,Chiropotes albinasus,ERP144627,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0323,PD_0323,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:30:00Z,1,302,12040333508,3736226796,,3.64 S 57.44 W,Brazil,South America,Brazil,INPA4086,CCM109,,,,
ERR10972383,WGS,PRJEB59576,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409506,Illumina NovaSeq 6000,2367AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464470,Chiropotes albinasus,ERP144627,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0323,PD_0323,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:27:00Z,1,302,11788698350,3675882061,,3.64 S 57.44 W,Brazil,South America,Brazil,INPA4086,CCM109,,,,
ERR10972384,WGS,PRJEB59576,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409507,Illumina NovaSeq 6000,2367AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464470,Chiropotes albinasus,ERP144627,SAMEA14464470,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0323,PD_0323,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:30:00Z,1,302,11980060952,3734657159,,3.64 S 57.44 W,Brazil,South America,Brazil,INPA4086,CCM109,,,,
ERR10972385,WGS,PRJEB59576,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409508,Illumina NovaSeq 6000,2368AE,PAIRED,RANDOM,GENOMIC,Saguinus bicolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464528,Saguinus bicolor,ERP144627,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0324,PD_0324,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:33:00Z,1,302,14744089678,4722618301,Brazilian Bare-faced tamarin,NA,Brazil,South America,Brazil,NA,,,,,
ERR10972386,WGS,PRJEB59576,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409509,Illumina NovaSeq 6000,2368AE,PAIRED,RANDOM,GENOMIC,Saguinus bicolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464528,Saguinus bicolor,ERP144627,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0324,PD_0324,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:32:00Z,1,302,14214790284,4442970120,Brazilian Bare-faced tamarin,NA,Brazil,South America,Brazil,NA,,,,,
ERR10972387,WGS,PRJEB59576,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409510,Illumina NovaSeq 6000,2368AE,PAIRED,RANDOM,GENOMIC,Saguinus bicolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464528,Saguinus bicolor,ERP144627,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0324,PD_0324,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:32:00Z,1,302,14453916300,4520590057,Brazilian Bare-faced tamarin,NA,Brazil,South America,Brazil,NA,,,,,
ERR10972388,WGS,PRJEB59576,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409511,Illumina NovaSeq 6000,2368AE,PAIRED,RANDOM,GENOMIC,Saguinus bicolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464528,Saguinus bicolor,ERP144627,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0324,PD_0324,"sra,run.zq,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:33:00Z,1,302,14131088266,4441243617,Brazilian Bare-faced tamarin,NA,Brazil,South America,Brazil,NA,,,,,
ERR10972389,WGS,PRJEB59576,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409512,Illumina NovaSeq 6000,2368AE,PAIRED,RANDOM,GENOMIC,Saguinus bicolor,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464528,Saguinus bicolor,ERP144627,SAMEA14464528,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0324,PD_0324,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:33:00Z,1,302,14361390144,4513925009,Brazilian Bare-faced tamarin,NA,Brazil,South America,Brazil,NA,,,,,
ERR10972390,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409513,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:30:00Z,1,302,12459922040,4046497356,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972391,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409514,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:32:00Z,1,302,12509766838,3981572008,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972392,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409515,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2023-09-23T06:35:00Z,1,302,16426049686,5101761195,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972393,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409516,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"sra,run.zq,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:31:00Z,1,302,16693779330,5188061591,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972394,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409517,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:33:00Z,1,302,16316009946,5095099549,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972395,WGS,PRJEB59576,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409518,Illumina NovaSeq 6000,2369AE,PAIRED,RANDOM,GENOMIC,Chiropotes albinasus,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464471,Chiropotes albinasus,ERP144627,SAMEA14464471,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0325,PD_0325,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:38:00Z,1,302,16552973642,5170255871,,9.8456 S 58.2354 W,Brazil,South America,Brazil,NA,RCA70,,,,
ERR10972396,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409519,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:42:00Z,1,302,22300674184,7066232579,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
ERR10972397,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409520,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2023-09-23T06:43:00Z,1,302,22027941306,6940701153,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
ERR10972398,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409521,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:42:00Z,1,302,21839054500,6876358422,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
ERR10972399,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409522,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",2023-09-23T06:41:00Z,1,302,21667763120,6820125725,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
ERR10972400,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409523,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2023-09-23T06:29:00Z,1,302,6204931562,2043619263,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
ERR10972401,WGS,PRJEB59576,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),public,2023-06-01,2023-06-01,2023-06-01,2023-06-01,ERX10409524,Illumina NovaSeq 6000,2061AE,PAIRED,RANDOM,GENOMIC,Chiropotes israelita,ILLUMINA,2023-09-16T00:00:00Z,SAMEA14464474,Chiropotes israelita,ERP144627,SAMEA14464474,IBE(CSIC-UNIVERSITAT POMPEU FABRA),IBE(CSIC-UNIVERSITAT POMPEU FABRA),2023-06-01T00:19:35Z,2023-06-01T00:19:35Z,public,PD_0326,PD_0326,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2023-09-23T06:26:00Z,1,302,6256521618,2042029783,,1.207 N 64.7898 W,Brazil,South America,Brazil,MN68621,JPB122,,,,
